gml_parent_id,gml_id,the_geom,bw_belegung_id,bw_begehren_id,bw_art_des_begehrens_bez,bw_bezeichnung,bw_belastungs_art_bez,bw_datum,mapbs_bw_detail_belegung,mapbs_bw_kalender_strasseplatz,bw_belegungs_art_bez
,BW_Allmendbewilligungen_OeffentlicheBaustelle.112131,,394919,9102652,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), Trottoir rechts (gerade Hausnummer), Fussgaängerverkehr",bauliche Nutzung,05.02.2018 - 19.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=394919&month=1&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=945&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.7208,,130593,9055327,Permanente bauliche Anlagen,"Provisorische Bioklappe probeweise, Pilotprojekt   erneute Verlängerung bis 31.03.2021",bauliche Nutzung,28.02.2013 - 31.03.2021,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=130593&month=1&year=2013&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=434&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.8424,,222198,9073812,Permanente bauliche Anlagen,Pflanzlöcher für Fassadenbegrünung,bauliche Nutzung,10.11.2014 - 31.12.2099,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=222198&month=10&year=2014&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=267&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.9988,,350548,9092937,Meldung Aufgrabung,"Fahrbahn, Trottoir rechts (gerade Hausnummer), Sondage in Belag für Öffnung Abzweiger in Swisscom Trasse für LWL Kabelzug upc",bauliche Nutzung,31.01.2017 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=350548&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.18697,,135552,9056545,Permanente bauliche Anlagen,"Provisorisch Bioklappe probeweise, Pilotprojekt  erneute Verlängerung bis 31.03.2021",bauliche Nutzung,28.02.2013 - 31.03.2021,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=135552&month=1&year=2013&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=472&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.19509,,198056,9069358,Permanente bauliche Anlagen,Private Informationstafel   Birsuferweg der Birsstadt-Gemeinden,bauliche Nutzung,30.06.2014 - 31.12.2099,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=198056&month=5&year=2014&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=699&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.21142,,350547,9092936,Meldung Aufgrabung,"Fahrbahn, Trottoir rechts (gerade Hausnummer), Sondagen in Belag T Stücke Swisscom LWL Kabelzug upc",bauliche Nutzung,31.01.2017 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=350547&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.21143,,350547,9092936,Meldung Aufgrabung,"Fahrbahn, Trottoir rechts (gerade Hausnummer), Sondagen in Belag T Stücke Swisscom LWL Kabelzug upc",bauliche Nutzung,31.01.2017 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=350547&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.21144,,350547,9092936,Meldung Aufgrabung,"Fahrbahn, Trottoir rechts (gerade Hausnummer), Sondagen in Belag T Stücke Swisscom LWL Kabelzug upc",bauliche Nutzung,31.01.2017 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=350547&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.21145,,350547,9092936,Meldung Aufgrabung,"Fahrbahn, Trottoir rechts (gerade Hausnummer), Sondagen in Belag T Stücke Swisscom LWL Kabelzug upc",bauliche Nutzung,31.01.2017 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=350547&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=371&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.30833,,251540,9079296,Permanente bauliche Anlagen,"Leitungsbau,  MP 1421",bauliche Nutzung,01.01.2018 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=251540&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=451&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.30834,,251540,9079296,Permanente bauliche Anlagen,"Leitungsbau,  MP 1421",bauliche Nutzung,01.01.2018 - 31.12.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=251540&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=451&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.42743,,316022,9088671,Permanente bauliche Anlagen,Kulturschiff Expostar mit Club Nordstern  Neue Öffnungzeiten und Innenraumpegel,<unbekannt>,15.07.2016 - 31.07.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=316022&month=6&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=956&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",<unbekannt>
,BW_Allmendbewilligungen_OeffentlicheBaustelle.50991,,130592,9055327,Permanente bauliche Anlagen,"Provisorische Bioklappe probeweise, Pilotprojekt   erneute Verlängerung bis 31.03.2021",bauliche Nutzung,28.02.2013 - 31.03.2021,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=130592&month=1&year=2013&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=659&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.53570,,358689,9094053,Meldung Aufgrabung,"Auswechslung, Hausanschluss, Trottoir links (ungerade Hausnummer), G&W-AL, Baufirma Tozzo AG",bauliche Nutzung,01.05.2017 - 14.05.2021,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=358689&month=4&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=832&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.61828,,135551,9056545,Permanente bauliche Anlagen,"Provisorisch Bioklappe probeweise, Pilotprojekt  erneute Verlängerung bis 31.03.2021",bauliche Nutzung,28.02.2013 - 31.03.2021,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=135551&month=1&year=2013&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=98&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.64347,,350608,9092944,Meldung Aufgrabung,"Auswechslung, Hausanschluss, Trottoir rechts (gerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,23.01.2017 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=350608&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=848&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71351,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71352,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71353,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71354,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71355,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71356,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71357,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71358,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71359,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71360,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71361,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71362,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71363,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71364,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71365,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71366,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71367,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71368,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71369,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.71370,,329701,9090449,Permanente bauliche Anlagen,"Vorabklärung für das TBA  Koordinierter Werkleitungs- Gleis- und Strassenbau, MP 709",bauliche Nutzung,01.01.2018 - 31.12.2020,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=329701&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=374&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.72950,,135550,9056545,Permanente bauliche Anlagen,"Provisorisch Bioklappe probeweise, Pilotprojekt  erneute Verlängerung bis 31.03.2021",bauliche Nutzung,28.02.2013 - 31.03.2021,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=135550&month=1&year=2013&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=93&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.75481,,348054,9092611,Meldung Aufgrabung,Hausanschluss,bauliche Nutzung,09.01.2017 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=348054&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=801&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.75482,,348054,9092611,Meldung Aufgrabung,Hausanschluss,bauliche Nutzung,09.01.2017 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=348054&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=801&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.75483,,348054,9092611,Meldung Aufgrabung,Hausanschluss,bauliche Nutzung,09.01.2017 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=348054&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=801&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.75484,,348054,9092611,Meldung Aufgrabung,Hausanschluss,bauliche Nutzung,09.01.2017 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=348054&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=801&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
